κάθημαι verb PM M n-2a καθημεν NS καθήμενος καθήμεν ος ο+ς
κάθημαι verb PM M n-2a καθημεν GS καθημένου καθημέν ου ο+ιο
κάθημαι verb PM M n-2a καθημεν DS καθημένῳ καθημέν ῳ ο+ι
κάθημαι verb PM M n-2a καθημεν AS καθήμενον καθήμεν ον ο+ν
κάθημαι verb PM M n-2a καθημεν NP καθήμενοι καθήμεν οι ο+ι
κάθημαι verb PM M n-2a καθημεν GP καθημένων καθημέν ων +ων
κάθημαι verb PM M n-2a καθημεν DP καθημένοις καθημέν οις ο+ις
κάθημαι verb PM M n-2a καθημεν AP καθημένους καθημέν ους ο+νς
κάθημαι verb PM F n-1b καθημεν GS καθημένης καθημέν ης η+ς
κάθημαι verb PM F n-1b καθημεν AS καθημένην καθημέν ην η+ν
κάθημαι verb PM F n-1b καθημεν NP καθήμεναι καθήμεν αι α+ι
κάθημαι verb PM N n-2c καθημεν DP καθημένοις καθημέν οις ο+ις
καθημερινός a-1a(2a) -- F n-1b καθημεριν DS καθημερινῇ καθημεριν ῇ η+ι
καθίζω verb AA M n=3c(5a-1A) καθισα NS καθίσας καθίσα ς ντ+ς
καθίζω verb AA M n=3c(5a-1A) καθισα GS καθίσαντος καθίσα ντος ντ+ος
καθίζω verb AA M n=3c(5a-1A) καθισα NP καθίσαντες καθίσα ντες ντ+ες
καθίημι verb PM F n-1b καθιεμεν AS καθιεμένην καθιεμέν ην η+ν
καθίημι verb PM N n-2c καθιεμεν AS καθιέμενον καθιέμεν ον ο+ν
καθίστημι verb PA M n-3c(5b) καθισταν NP καθιστάνοντες καθιστάν οντες οντ+ες
καθοπλίζω verb XM M n-2a καθωπλισμεν NS καθωπλισμένος καθωπλισμέν ος ο+ς
καινός a-1a(2a) -- M n-2a καιν AS καινόν καιν όν ο+ν
καινός a-1a(2a) -- M n-2a καιν AP καινούς καιν ούς ο+νς
καινός a-1a(2a) -- F n-1b καιν NS καινή καιν ή η+
καινός a-1a(2a) -- F n-1b καιν GS καινῆς καιν ῆς η+ς
καινός a-1a(2a) -- F n-1b καιν AS καινήν καιν ήν η+ν
καινός a-1a(2a) -- F n-1b καιν DP καιναῖς καιν αῖς α+ις
καινός a-1a(2a) -- N n-2c καιν NS καινόν καιν όν ο+ν
καινός a-1a(2a) -- N n-2c καιν GS καινοῦ καιν οῦ ο+ιο
καινός a-1a(2a) -- N n-2c καιν DS καινῷ καιν ῷ ο+ι
καινός a-1a(2a) -- N n-2c καιν AS καινόν καιν όν ο+ν
καινός a-1a(2a) -- N n-2c καιν NP καινά καιν ά α
καινός a-1a(2a) -- N n-2c καιν AP καινά καιν ά α
καινότης n-3c(1) -- F n-3c(1) καινοτη DS καινότητι καινότη τι τ+ι
καιρός n-2a -- M n-2a καιρ NS καιρός καιρ ός ο+ς
καιρός n-2a -- M n-2a καιρ GS καιροῦ καιρ οῦ ο+ιο
καιρός n-2a -- M n-2a καιρ DS καιρῷ καιρ ῷ ο+ι
καιρός n-2a -- M n-2a καιρ AS καιρόν καιρ όν ο+ν
καιρός n-2a -- M n-2a καιρ NP καιροί καιρ οί ο+ι
καιρός n-2a -- M n-2a καιρ GP καιρῶν καιρ ῶν +ων
καιρός n-2a -- M n-2a καιρ DP καιροῖς καιρ οῖς ο+ις
καιρός n-2a -- M n-2a καιρ AP καιρούς καιρ ούς ο+νς
καίω verb PM M n-2a καιομεν NS καιόμενος καιόμεν ος ο+ς
καίω verb PM M n-2a καιομεν NP καιόμενοι καιόμεν οι ο+ι
καίω verb PM F n-1b καιομεν NS καιομένη καιομέν η η+
καίω verb PM F n-1b καιομεν GS καιομένης καιομέν ης η+ς
καίω verb PM F n-1b καιομεν DS καιομένῃ καιομέν ῃ η+ι
καίω verb PM F n-1b καιομεν NP καιόμεναι καιόμεν αι α+ι
καίω verb PM N n-2c καιομεν NS καιόμενον καιόμεν ον ο+ν
καίω verb XM N n-2c κεκαυμεν DS κεκαυμένῳ κεκαυμέν ῳ ο+ι
κἀκεῖνος a=1a(2b-HOS) -- M n-2a κἀκειν NS κἀκεῖνος κἀκεῖν ος ο+ς
κἀκεῖνος a=1a(2b-HOS) -- M n-2a κἀκειν AS κἀκεῖνον κἀκεῖν ον ο+ν
κἀκεῖνος a=1a(2b-HOS) -- M n-2a κἀκειν NP κἀκεῖνοι κἀκεῖν οι ο+ι
κἀκεῖνος a=1a(2b-HOS) -- M n-2a κἀκειν AP κἀκείνους κἀκείν ους ο+νς
κἀκεῖνος a=1a(2b-HOS) -- N n=2c(HO) κἀκειν NP κἀκεῖνα κἀκεῖν α α
κἀκεῖνος a=1a(2b-HOS) -- N n=2c(HO) κἀκειν AP κἀκεῖνα κἀκεῖν α α
κακία n-1a -- F n-1a κακι NS κακία κακί α α+
κακία n-1a -- F n-1a κακι GS κακίας κακί ας α+ς
κακία n-1a -- F n-1a κακι DS κακίᾳ κακί ᾳ α+ι
κακία n-1a -- F n-1a κακι AS κακίαν κακί αν α+ν
κακοήθεια n-1a -- F n-1a κακοηθει GS κακοηθείας κακοηθεί ας α+ς
κακολογέω verb PA M n=3c(5b-OU) κακολογ NS κακολογῶν κακολογ ῶν ουντ+
κακολογέω verb PA M n=3c(5b-OU) κακολογ NP κακολογοῦντες κακολογ οῦντες ουντ+ες
κακοπαθία n-1a -- F n-1a κακοπαθι GS κακοπαθίας κακοπαθί ας α+ς
κακοποιέω verb PA M n=3c(5b-OU) κακοποι NS κακοποιῶν κακοποι ῶν ουντ+
κακοποιέω verb PA M n=3c(5b-OU) κακοποι AP κακοποιοῦντας κακοποι οῦντας ουντ+ας
κακοποιός a-3a -- M n-2a κακοποι NS κακοποιός κακοποι ός ο+ς
κακοποιός a-3a -- M n-2a κακοποι GP κακοποιῶν κακοποι ῶν +ων
κακός a-1a(2a) -- M n-2a κακ NS κακός κακ ός ο+ς
κακός a-1a(2a) -- M n-2a κακ NP κακοί κακ οί ο+ι
κακός a-1a(2a) -- M n-2a κακ AP κακούς κακ ούς ο+νς
κακός a-1a(2a) -- F n-1b κακ AS κακήν κακ ήν η+ν
κακός a-1a(2a) -- F n-1b κακ NP κακαί κακ αί α+ι
κακός a-1a(2a) -- N n-2c κακ NS κακόν κακ όν ο+ν
κακός a-1a(2a) -- N n-2c κακ GS κακοῦ κακ οῦ ο+ιο
κακός a-1a(2a) -- N n-2c κακ DS κακῷ κακ ῷ ο+ι
κακός a-1a(2a) -- N n-2c κακ AS κακόν κακ όν ο+ν
κακός a-1a(2a) -- N n-2c κακ NP κακά κακ ά α
κακός a-1a(2a) -- N n-2c κακ GP κακῶν κακ ῶν +ων
κακός a-1a(2a) -- N n-2c κακ AP κακά κακ ά α
κακοῦργος a-3a -- M n-2a κακουργ NS κακοῦργος κακοῦργ ος ο+ς
κακοῦργος a-3a -- M n-2a κακουργ NP κακοῦργοι κακοῦργ οι ο+ι
κακοῦργος a-3a -- M n-2a κακουργ GP κακούργων κακούργ ων +ων
κακοῦργος a-3a -- M n-2a κακουργ AP κακούργους κακούργ ους ο+νς
κακουχέομαι verb PM M n-2a κακουχουμεν NP κακουχούμενοι κακουχούμεν οι ο+ι
κακουχέομαι verb PM M n-2a κακουχουμεν GP κακουχουμένων κακουχουμέν ων +ων
κακόω verb FA M n-3c(5b) κακωσ NS κακώσων κακώσ ων οντ+
κάκωσις n-3e(5b) -- F n-3e(5b) κακωσ AS κάκωσιν κάκωσ ιν ϳ+ν
καλάμη n-1b -- F n-1b καλαμ AS καλάμην καλάμ ην η+ν
κάλαμος n-2a -- M n-2a καλαμ NS κάλαμος κάλαμ ος ο+ς
κάλαμος n-2a -- M n-2a καλαμ GS καλάμου καλάμ ου ο+ιο
κάλαμος n-2a -- M n-2a καλαμ DS καλάμῳ καλάμ ῳ ο+ι
κάλαμος n-2a -- M n-2a καλαμ AS κάλαμον κάλαμ ον ο+ν
καλέω verb PA M n=3c(5b-OU) καλ NS καλῶν καλ ῶν ουντ+
καλέω verb PA M n=3c(5b-OU) καλ GS καλοῦντος καλ οῦντος ουντ+ος
καλέω verb PA M n=3c(5b-OU) καλ NP καλοῦντες καλ οῦντες ουντ+ες
καλέω verb PA F n-1c καλουσ NS καλοῦσα καλοῦσ α α+
καλέω verb PM M n-2a καλουμεν NS καλούμενος καλούμεν ος ο+ς
καλέω verb PM M n-2a καλουμεν GS καλουμένου καλουμέν ου ο+ιο
καλέω verb PM M n-2a καλουμεν AS καλούμενον καλούμεν ον ο+ν
καλέω verb PM F n-1b καλουμεν NS καλουμένη καλουμέν η η+
καλέω verb PM F n-1b καλουμεν GS καλουμένης καλουμέν ης η+ς
καλέω verb PM F n-1b καλουμεν DS καλουμένῃ καλουμέν ῃ η+ι
καλέω verb PM F n-1b καλουμεν AS καλουμένην καλουμέν ην η+ν
καλέω verb PM N n-2c καλουμεν GS καλουμένου καλουμέν ου ο+ιο
καλέω verb PM N n-2c καλουμεν AS καλούμενον καλούμεν ον ο+ν
καλέω verb AA M n=3c(5a-1A) καλεσα NS καλέσας καλέσα ς ντ+ς
καλέω verb AA M n=3c(5a-1A) καλεσα GS καλέσαντος καλέσα ντος ντ+ος
καλέω verb AA M n=3c(5a-1A) καλεσα AS καλέσαντα καλέσα ντα ντ+α
καλέω verb AA M n=3c(5a-1A) καλεσα NP καλέσαντες καλέσα ντες ντ+ες
καλέω verb AP M n=3c(5a-EPSILON) κληθ NS κληθείς κληθ είς εντ+ς
καλέω verb AP M n=3c(5a-EPSILON) κληθ GS κληθέντος κληθ έντος εντ+ος
καλέω verb AP N n=3c(5a-EPSILON) κληθ NS κληθέν κληθ έν εντ+
καλέω verb XA M n-3c(1-XAP) κεκληκ NS κεκληκώς κεκληκ ώς οτ+ς
καλέω verb XA M n-3c(1-XAP) κεκληκ DS κεκληκότι κεκληκ ότι οτ+ι
καλέω verb XM M n-2a κεκλημεν NS κεκλημένος κεκλημέν ος ο+ς
καλέω verb XM M n-2a κεκλημεν NP κεκλημένοι κεκλημέν οι ο+ι
καλέω verb XM M n-2a κεκλημεν GP κεκλημένων κεκλημέν ων +ων
καλέω verb XM M n-2a κεκλημεν DP κεκλημένοις κεκλημέν οις ο+ις
καλέω verb XM M n-2a κεκλημεν AP κεκλημένους κεκλημέν ους ο+νς
καλλιέλαιος n-2b -- F n-2b καλλιελαι AS καλλιέλαιον καλλιέλαι ον ο+ν
καλοδιδάσκαλος a-3a -- F n-2b καλοδιδασκαλ AP καλοδιδασκάλους καλοδιδασκάλ ους ο+νς
καλοποιέω verb PA M n=3c(5b-OU) καλοποι NP καλοποιοῦντες καλοποι οῦντες ουντ+ες
καλός a-1a(2a) -- M n-2a καλ NS καλός καλ ός ο+ς
καλός a-1a(2a) -- M n-2a καλ AS καλόν καλ όν ο+ν
καλός a-1a(2a) -- M n-2a καλ NP καλοί καλ οί ο+ι
καλός a-1a(2a) -- M n-2a καλ DP καλοῖς καλ οῖς ο+ις
καλός a-1a(2a) -- M n-2a καλ AP καλούς καλ ούς ο+νς
καλός a-1a(2a) -- F n-1b καλ GS καλῆς καλ ῆς η+ς
καλός a-1a(2a) -- F n-1b καλ DS καλῇ καλ ῇ η+ι
καλός a-1a(2a) -- F n-1b καλ AS καλήν καλ ήν η+ν
καλός a-1a(2a) -- N n-2c καλ NS καλόν καλ όν ο+ν
καλός a-1a(2a) -- N n-2c καλ GS καλοῦ καλ οῦ ο+ιο
καλός a-1a(2a) -- N n-2c καλ DS καλῷ καλ ῷ ο+ι
καλός a-1a(2a) -- N n-2c καλ AS καλόν καλ όν ο+ν
καλός a-1a(2a) -- N n-2c καλ NP καλά καλ ά α
καλός a-1a(2a) -- N n-2c καλ GP καλῶν καλ ῶν +ων
καλός a-1a(2a) -- N n-2c καλ DP καλοῖς καλ οῖς ο+ις
καλός a-1a(2a) -- N n-2c καλ AP καλά καλ ά α
κάλυμμα n-3c(4) -- N n-3c(4) καλυμμα NS κάλυμμα κάλυμμα _ τ+
κάλυμμα n-3c(4) -- N n-3c(4) καλυμμα AS κάλυμμα κάλυμμα _ τ+
καλύπτω verb XM N n-2c κεκαλυμμεν NS κεκαλυμμένον κεκαλυμμέν ον ο+ν
κάμηλος n-2b -- F n-2b καμηλ GS καμήλου καμήλ ου ο+ιο
κάμηλος n-2b -- F n-2b καμηλ AS κάμηλον κάμηλ ον ο+ν
κάμινος n-2b -- F n-2b καμιν GS καμίνου καμίν ου ο+ιο
κάμινος n-2b -- F n-2b καμιν DS καμίνῳ καμίν ῳ ο+ι
κάμινος n-2b -- F n-2b καμιν AS κάμινον κάμιν ον ο+ν
κάμνω verb PA M n-3c(5b) καμν AS κάμνοντα κάμν οντα οντ+α
κανών n-3f(1b) -- M n-3f(1b) καν GS κανόνος καν όνος ον+ος
κανών n-3f(1b) -- M n-3f(1b) καν DS κανόνι καν όνι ον+ι
κανών n-3f(1b) -- M n-3f(1b) καν AS κανόνα καν όνα ον+α
καπηλεύω verb PA M n-3c(5b) καπηλευ NP καπηλεύοντες καπηλεύ οντες οντ+ες
καπνός n-2a -- M n-2a καπν NS καπνός καπν ός ο+ς
καπνός n-2a -- M n-2a καπν GS καπνοῦ καπν οῦ ο+ιο
καπνός n-2a -- M n-2a καπν AS καπνόν καπν όν ο+ν
καρδία n-1a -- F n-1a καρδι NS καρδία καρδί α α+
καρδία n-1a -- F n-1a καρδι GS καρδίας καρδί ας α+ς
καρδία n-1a -- F n-1a καρδι DS καρδίᾳ καρδί ᾳ α+ι
καρδία n-1a -- F n-1a καρδι AS καρδίαν καρδί αν α+ν
καρδία n-1a -- F n-1a καρδι NP καρδίαι καρδί αι α+ι
καρδία n-1a -- F n-1a καρδι GP καρδιῶν καρδι ῶν α+ων
καρδία n-1a -- F n-1a καρδι DP καρδίαις καρδί αις α+ις
καρδία n-1a -- F n-1a καρδι AP καρδίας καρδί ας α+νς
καρδιογνώστης n-1f -- M n-1f καρδιογνωστ NS καρδιογνώστης καρδιογνώστ ης η+ς
καρδιογνώστης n-1f -- M n-1f καρδιογνωστ VS καρδιογνῶστα καρδιογνῶστ α α+
καρπός n-2a -- M n-2a καρπ NS καρπός καρπ ός ο+ς
καρπός n-2a -- M n-2a καρπ GS καρποῦ καρπ οῦ ο+ιο
καρπός n-2a -- M n-2a καρπ AS καρπόν καρπ όν ο+ν
καρπός n-2a -- M n-2a καρπ GP καρπῶν καρπ ῶν +ων
καρπός n-2a -- M n-2a καρπ AP καρπούς καρπ ούς ο+νς
καρποφορέω verb PA M n=3c(5b-OU) καρποφορ NP καρποφοροῦντες καρποφορ οῦντες ουντ+ες
καρποφορέω verb PM N n-2c καρποφορουμεν NS καρποφορούμενον καρποφορούμεν ον ο+ν
καρποφόρος a-3a -- M n-2a καρποφορ AP καρποφόρους καρποφόρ ους ο+νς
κάρφος n-3d(2b) -- N n-3d(2b) καρφ AS κάρφος κάρφ ος *σ+
καταβαίνω verb PA M n-3c(5b) καταβαιν NS καταβαίνων καταβαίν ων οντ+
καταβαίνω verb PA M n-3c(5b) καταβαιν GS καταβαίνοντος καταβαίν οντος οντ+ος
καταβαίνω verb PA M n-3c(5b) καταβαιν AS καταβαίνοντα καταβαίν οντα οντ+α
καταβαίνω verb PA M n-3c(5b) καταβαιν NP καταβαίνοντες καταβαίν οντες οντ+ες
καταβαίνω verb PA M n-3c(5b) καταβαιν GP καταβαινόντων καταβαιν όντων οντ+ων
καταβαίνω verb PA M n-3c(5b) καταβαιν AP καταβαίνοντας καταβαίν οντας οντ+ας
καταβαίνω verb PA F n-1c καταβαινουσ NS καταβαίνουσα καταβαίνουσ α α+
καταβαίνω verb PA F n-1c καταβαινουσ AS καταβαίνουσαν καταβαίνουσ αν α+ν
καταβαίνω verb PA N n-3c(5b) καταβαιν NS καταβαῖνον καταβαῖν ον οντ+
καταβαίνω verb PA N n-3c(5b) καταβαιν AS καταβαῖνον καταβαῖν ον οντ+
καταβαίνω verb AA M n=3c(5a-1A) καταβα NS καταβάς καταβά ς ντ+ς
καταβαίνω verb AA M n=3c(5a-1A) καταβα GS καταβάντος καταβά ντος ντ+ος
καταβαίνω verb AA M n=3c(5a-1A) καταβα NP καταβάντες καταβά ντες ντ+ες
καταβαίνω verb AA N n=3c(5a-1A) καταβα AS καταβάν καταβά ν ντ+
καταβαίνω verb XA M n-3c(1-XAP) καταβεβηκ NP καταβεβηκότες καταβεβηκ ότες οτ+ες
καταβάλλω verb PM M n-2a καταβαλλομεν NP καταβαλλόμενοι καταβαλλόμεν οι ο+ι
καταβαρύνομαι verb PM M n-2a καταβαρυνομεν NP καταβαρυνόμενοι καταβαρυνόμεν οι ο+ι
κατάβασις n-3e(5b) -- F n-3e(5b) καταβασ DS καταβάσει καταβάσ ει ϳ+ι
καταβολή n-1b -- F n-1b καταβολ GS καταβολῆς καταβολ ῆς η+ς
καταβολή n-1b -- F n-1b καταβολ AS καταβολήν καταβολ ήν η+ν
καταγγελεύς n-3e(3) -- M n-3e(3) καταγγελ NS καταγγελεύς καταγγελ εύς εϝ+ς
καταγγέλλω verb PA M n-3c(5b) καταγγελλ NS καταγγέλλων καταγγέλλ ων οντ+
καταγγέλλω verb PA M n-3c(5b) καταγγελλ DP καταγγέλλουσι(ν) καταγγέλλ ουσι(ν) οντ+σι(ν)
καταγινώσκω verb XM M n-2a κατεγνωσμεν NS κατεγνωσμένος κατεγνωσμέν ος ο+ς
κατάγω verb AA M n=3c(5a-2A) καταγαγ NS καταγαγών καταγαγ ών οντ+
κατάγω verb AA M n=3c(5a-2A) καταγαγ NP καταγαγόντες καταγαγ όντες οντ+ες
κατάγω verb AP M n=3c(5a-EPSILON) καταχθ NP καταχθέντες καταχθ έντες εντ+ες
κατάδηλος a-3a -- N n-2c καταδηλ NS κατάδηλον κατάδηλ ον ο+ν
καταδίκη n-1b -- F n-1b καταδικ AS καταδίκην καταδίκ ην η+ν
καταδυναστεύω verb PM M n-2a καταδυναστευομεν AP καταδυναστευομένους καταδυναστευομέν ους ο+νς
κατάθεμα n-3c(4) -- N n-3c(4) καταθεμα NS κατάθεμα κατάθεμα _ τ+
κατάκειμαι verb PM M n-2a κατακειμεν GS κατακειμένου κατακειμέν ου ο+ιο
κατάκειμαι verb PM M n-2a κατακειμεν AS κατακείμενον κατακείμεν ον ο+ν
κατάκειμαι verb PM M n-2a κατακειμεν NP κατακείμενοι κατακείμεν οι ο+ι
κατακλύζω verb AP M n=3c(5a-EPSILON) κατακλυσθ NS κατακλυσθείς κατακλυσθ είς εντ+ς
κατακλυσμός n-2a -- M n-2a κατακλυσμ NS κατακλυσμός κατακλυσμ ός ο+ς
κατακλυσμός n-2a -- M n-2a κατακλυσμ GS κατακλυσμοῦ κατακλυσμ οῦ ο+ιο
κατακλυσμός n-2a -- M n-2a κατακλυσμ AS κατακλυσμόν κατακλυσμ όν ο+ν
κατακολουθέω verb PA F n-1c κατακολουθουσ NS κατακολουθοῦσα κατακολουθοῦσ α α+
κατακολουθέω verb AA F n-1c κατακολουθησασ NP κατακολουθήσασαι κατακολουθήσασ αι α+ι
κατακόπτω verb PA M n-3c(5b) κατακοπτ NS κατακόπτων κατακόπτ ων οντ+
κατάκριμα n-3c(4) -- N n-3c(4) κατακριμα NS κατάκριμα κατάκριμα _ τ+
κατάκριμα n-3c(4) -- N n-3c(4) κατακριμα AS κατάκριμα κατάκριμα _ τ+
κατακρίνω verb PA M n-3c(5b) κατακριν NS κατακρινῶν κατακριν ῶν οντ+
κατάκρισις n-3e(5b) -- F n-3e(5b) κατακρισ GS κατακρίσεως κατακρίσ εως ϳ+ος
κατάκρισις n-3e(5b) -- F n-3e(5b) κατακρισ AS κατάκρισιν κατάκρισ ιν ϳ+ν
κατακυριεύω verb PA M n-3c(5b) κατακυριευ NP κατακυριεύοντες κατακυριεύ οντες οντ+ες
κατακυριεύω verb AA M n=3c(5a-1A) κατακυριευσα NS κατακυριεύσας κατακυριεύσα ς ντ+ς
καταλαλέω verb PA M n=3c(5b-OU) καταλαλ NS καταλαλῶν καταλαλ ῶν ουντ+
καταλαλιά n-1a -- F n-1a καταλαλι NP καταλαλιαί καταλαλι αί α+ι
καταλαλιά n-1a -- F n-1a καταλαλι AP καταλαλιάς καταλαλι άς α+νς
κατάλαλος a-3a -- M n-2a καταλαλ AP καταλάλους καταλάλ ους ο+νς
καταλαμβάνω verb AM M n-2a καταλαβομεν NP καταλαβόμενοι καταλαβόμεν οι ο+ι
καταλείπω verb PM F n-1b καταλειπομεν GS καταλειπομένης καταλειπομέν ης η+ς
καταλείπω verb AA M n=3c(5a-2A) καταλειψα∨καταλιπ NS καταλιπών καταλιπ ών οντ+
καταλείπω verb AA M n=3c(5a-2A) καταλειψα∨καταλιπ NP καταλιπόντες καταλιπ όντες οντ+ες
καταλείπω verb AA M n=3c(5a-1A) καταλειψα∨καταλιπ AP καταλείψαντας καταλείψα ντας ντ+ας
καταλείπω verb XM M n-2a καταλελειμμεν NS καταλελειμμένος καταλελειμμέν ος ο+ς
καταλλαγή n-1b -- F n-1b καταλλαγ NS καταλλαγή καταλλαγ ή η+
καταλλαγή n-1b -- F n-1b καταλλαγ GS καταλλαγῆς καταλλαγ ῆς η+ς
καταλλαγή n-1b -- F n-1b καταλλαγ AS καταλλαγήν καταλλαγ ήν η+ν
καταλλάσσω verb PA M n-3c(5b) καταλλασσ NS καταλλάσσων καταλλάσσ ων οντ+
καταλλάσσω verb AA M n=3c(5a-1A) καταλλαξα GS καταλλάξαντος καταλλάξα ντος ντ+ος
καταλλάσσω verb AP M n=3c(5a-EPSILON) καταλλαγ NP καταλλαγέντες καταλλαγ έντες εντ+ες
κατάλοιπος a-3a -- M n-2a καταλοιπ NP κατάλοιποι κατάλοιπ οι ο+ι
κατάλυμα n-3c(4) -- N n-3c(4) καταλυμα NS κατάλυμα κατάλυμα _ τ+
κατάλυμα n-3c(4) -- N n-3c(4) καταλυμα DS καταλύματι καταλύμα τι τ+ι
καταλύω verb PA M n-3c(5b) καταλυ NS καταλύων καταλύ ων οντ+
καταμένω verb PA M n-3c(5b) καταμεν NP καταμένοντες καταμέν οντες οντ+ες
καταναλίσκω verb PA N n-3c(5b) καταναλισκ NS καταναλίσκον καταναλίσκ ον οντ+
κατανοέω verb PA M n=3c(5b-OU) κατανο DS κατανοοῦντι κατανο οῦντι ουντ+ι
κατανοέω verb AA M n=3c(5a-1A) κατανοησα NS κατανοήσας κατανοήσα ς ντ+ς
καταντάω verb AA M n=3c(5a-1A) καταντησα NP καταντήσαντες καταντήσα ντες ντ+ες
κατάνυξις n-3e(5b) -- F n-3e(5b) κατανυξ GS κατανύξεως κατανύξ εως ϳ+ος
καταξιόω verb AP M n=3c(5a-EPSILON) καταξιωθ NP καταξιωθέντες καταξιωθ έντες εντ+ες
καταπατέω verb AA M n=3c(5a-1A) καταπατησα NS καταπατήσας καταπατήσα ς ντ+ς
κατάπαυσις n-3e(5b) -- F n-3e(5b) καταπαυσ GS καταπαύσεως καταπαύσ εως ϳ+ος
κατάπαυσις n-3e(5b) -- F n-3e(5b) καταπαυσ AS κατάπαυσιν κατάπαυσ ιν ϳ+ν
καταπέτασμα n-3c(4) -- N n-3c(4) καταπετασμα NS καταπέτασμα καταπέτασμα _ τ+
καταπέτασμα n-3c(4) -- N n-3c(4) καταπετασμα GS καταπετάσματος καταπετάσμα τος τ+ος
καταπέτασμα n-3c(4) -- N n-3c(4) καταπετασμα AS καταπέτασμα καταπέτασμα _ τ+
καταπίνω verb PA M n-3c(5b) καταπιν VP καταπίνοντες καταπίν οντες οντ+ες
καταπίπτω verb AA M n=3c(5a-2A) καταπεσ GP καταπεσόντων καταπεσ όντων οντ+ων
καταπονέω verb PM M n-2a καταπονουμεν DS καταπονουμένῳ καταπονουμέν ῳ ο+ι
καταπονέω verb PM M n-2a καταπονουμεν AS καταπονούμενον καταπονούμεν ον ο+ν
κατάρα n-1a -- F n-1a καταρ NS κατάρα κατάρ α α+
κατάρα n-1a -- F n-1a καταρ GS κατάρας κατάρ ας α+ς
κατάρα n-1a -- F n-1a καταρ AS κατάραν κατάρ αν α+ν
καταράομαι verb PM M n-2a καταρωμεν AP καταρωμένους καταρωμέν ους ο+νς
καταράομαι verb XM M n-2a κατηραμεν NP κατηραμένοι κατηραμέν οι ο+ι
καταργέω verb PM M n-2a καταργουμεν GP καταργουμένων καταργουμέν ων +ων
καταργέω verb PM F n-1b καταργουμεν AS καταργουμένην καταργουμέν ην η+ν
καταργέω verb PM N n-2c καταργουμεν NS καταργούμενον καταργούμεν ον ο+ν
καταργέω verb PM N n-2c καταργουμεν GS καταργουμένου καταργουμέν ου ο+ιο
καταργέω verb AA M n=3c(5a-1A) καταργησα NS καταργήσας καταργήσα ς ντ+ς
καταργέω verb AA M n=3c(5a-1A) καταργησα GS καταργήσαντος καταργήσα ντος ντ+ος
καταριθμέω verb XM M n-2a κατηριθμημεν NS κατηριθμημένος κατηριθμημέν ος ο+ς
καταρτίζω verb PA M n-3c(5b) καταρτιζ AP καταρτίζοντας καταρτίζ οντας οντ+ας
καταρτίζω verb XM M n-2a κατηρτισμεν NS κατηρτισμένος κατηρτισμέν ος ο+ς
καταρτίζω verb XM M n-2a κατηρτισμεν NP κατηρτισμένοι κατηρτισμέν οι ο+ι
καταρτίζω verb XM N n-2c κατηρτισμεν AP κατηρτισμένα κατηρτισμέν α α
κατάρτισις n-3e(5b) -- F n-3e(5b) καταρτισ AS κατάρτισιν κατάρτισ ιν ϳ+ν
καταρτισμός n-2a -- M n-2a καταρτισμ AS καταρτισμόν καταρτισμ όν ο+ν
κατασείω verb AA M n=3c(5a-1A) κατασεισα NS κατασείσας κατασείσα ς ντ+ς
κατασκάπτω verb XM N n-2c κατεσκαμμεν AP κατεσκαμμένα κατεσκαμμέν α α
κατασκευάζω verb PM F n-1b κατασκευαζομεν GS κατασκευαζομένης κατασκευαζομέν ης η+ς
κατασκευάζω verb AA M n=3c(5a-1A) κατασκευασα NS κατασκευάσας κατασκευάσα ς ντ+ς
κατασκευάζω verb XM M n-2a κατεσκευασμεν AS κατεσκευασμένον κατεσκευασμέν ον ο+ν
κατασκευάζω verb XM N n-2c κατεσκευασμεν GP κατεσκευασμένων κατεσκευασμέν ων +ων
κατασκήνωσις n-3e(5b) -- F n-3e(5b) κατασκηνωσ AP κατασκηνώσεις κατασκηνώσ εις ϳ+νς
κατασκιάζω verb PA N n-3c(5b) κατασκιαζ NP κατασκιάζοντα κατασκιάζ οντα οντ+α
κατάσκοπος n-2a -- M n-2a κατασκοπ AP κατασκόπους κατασκόπ ους ο+νς
κατασοφίζομαι verb AM M n-2a κατασοφισαμεν NS κατασοφισάμενος κατασοφισάμεν ος ο+ς
καταστέλλω verb AA M n=3c(5a-1A) καταστειλα NS καταστείλας καταστείλα ς ντ+ς
καταστέλλω verb XM M n-2a κατεσταλμεν AP κατεσταλμένους κατεσταλμέν ους ο+νς
κατάστημα n-3c(4) -- N n-3c(4) καταστημα DS καταστήματι καταστήμα τι τ+ι
καταστολή n-1b -- F n-1b καταστολ DS καταστολῇ καταστολ ῇ η+ι
καταστροφή n-1b -- F n-1b καταστροφ DS καταστροφῇ καταστροφ ῇ η+ι
κατασφραγίζω verb XM N n-2c κατεσφραγισμεν AS κατεσφραγισμένον κατεσφραγισμέν ον ο+ν
κατάσχεσις n-3e(5b) -- F n-3e(5b) κατασχεσ DS κατασχέσει κατασχέσ ει ϳ+ι
κατάσχεσις n-3e(5b) -- F n-3e(5b) κατασχεσ AS κατάσχεσιν κατάσχεσ ιν ϳ+ν
κατατομή n-1b -- F n-1b κατατομ AS κατατομήν κατατομ ήν η+ν
καταφέρω verb PA M n-3c(5b) καταφερ NP καταφέροντες καταφέρ οντες οντ+ες
καταφέρω verb PM M n-2a καταφερομεν NS καταφερόμενος καταφερόμεν ος ο+ς
